"#name LanguageAuto","#unique id","#index langId"
"id","langId","cn","en"
"2565","SkillLevel_Describe_4207201","集中力量向一个目标发射带冷空气的剑，并赋予冻伤状态。",""
"2566","SkillLevel_Describe_4207202","增加伤害量",""
"2567","SkillLevel_Describe_4207203","增加伤害量",""
"2568","SkillLevel_Describe_4207301","增加一起战斗的友军攻击力。",""
"2569","SkillLevel_Describe_4207302","增加攻击力",""
"2570","SkillLevel_Describe_4207303","增加攻击力",""
"2571","SkillLevel_Describe_4101101","",""
"2572","SkillLevel_Describe_4101201","增加对矿物的采矿伤害量。",""
"2573","SkillLevel_Describe_4101202","增加采矿伤害量",""
"2574","SkillLevel_Describe_4101203","增加采矿伤害量",""
"2575","SkillLevel_Describe_4101301","增强一同战斗的友军生命值。",""
"2576","SkillLevel_Describe_4101302","增加生命",""
"2577","SkillLevel_Describe_4101303","增加生命",""
"2578","SkillLevel_Describe_4102101","",""
"2579","SkillLevel_Describe_4102201","同时向2个敌人发射弓箭，造成伤害。",""
"2580","SkillLevel_Describe_4102202","赋予中毒效果",""
"2581","SkillLevel_Describe_4102203","增加伤害量",""
"2582","SkillLevel_Describe_4102301","增加所有人族英雄的攻击力。",""
"2583","SkillLevel_Describe_4102302","增加攻击力",""
"2584","SkillLevel_Describe_4102303","增加攻击力",""
"2585","SkillLevel_Describe_4103101","",""
"2586","SkillLevel_Describe_4103201","恢复单一友军的生命。",""
"2587","SkillLevel_Describe_4103202","增加恢复效果",""
"2588","SkillLevel_Describe_4103203","增加恢复效果",""
"2589","SkillLevel_Describe_4103301","增加所有仙族英雄的攻击力。",""
"2590","SkillLevel_Describe_4103302","增加攻击力",""
"2591","SkillLevel_Describe_4103303","增加攻击力",""
"2592","SkillLevel_Describe_4104101","",""
"2593","SkillLevel_Describe_4104201","增加伐木伤害量。",""
"2594","SkillLevel_Describe_4104202","增加伐木伤害量",""
"2595","SkillLevel_Describe_4104203","增加伐木伤害量",""
"2596","SkillLevel_Describe_4104301","增加所有人族英雄的攻击力。",""
"2597","SkillLevel_Describe_4104302","增加攻击力",""
"2598","SkillLevel_Describe_4104303","增加攻击力",""
"2599","SkillLevel_Describe_4105101","",""
"2600","SkillLevel_Describe_4105201","给予己方添加护盾效果，减免受到的伤害",""
"2601","SkillLevel_Describe_4105202","目标数量+1",""
"2602","SkillLevel_Describe_4105203","目标数量+1",""
"2603","SkillLevel_Describe_4105301","增加所有灵族英雄的攻击力。",""
"2604","SkillLevel_Describe_4105302","增加攻击力",""
"2605","SkillLevel_Describe_4105303","增加攻击力",""
"2606","SkillLevel_Describe_4001001","",""
"2607","SkillLevel_Describe_4001002","",""
"2608","SkillLevel_Describe_4001003","",""
"2609","SkillLevel_Describe_4001004","",""
"2610","SkillLevel_Describe_4001006","",""
"2611","SkillLevel_Describe_4001007","",""
"2612","SkillLevel_Describe_4001008","",""
"2613","SkillLevel_Describe_4001009","",""
"2614","SkillLevel_Describe_4001010","",""
"2615","SkillLevel_Describe_4001011","",""
"2616","SkillLevel_Describe_4001012","",""
"2617","SkillLevel_Describe_4001013","",""
"2618","SkillLevel_Describe_4001014","",""
"2619","SkillLevel_Describe_4001015","",""
"2620","SkillLevel_Describe_4001016","",""
"2621","SkillLevel_Describe_4001017","",""
"2622","SkillLevel_Describe_4001018","",""
"2623","SkillLevel_Describe_4001019","",""
"2624","SkillLevel_Describe_4001020","",""
"2625","SkillLevel_Describe_4001021","",""
"2626","SkillLevel_Describe_4001022","",""
"2627","SkillLevel_Describe_4001023","",""
"2628","SkillLevel_Describe_4001024","",""
"2629","SkillLevel_Describe_4001025","",""
"2630","SkillLevel_Describe_4001026","",""
"2631","SkillLevel_Describe_4001027","",""
"2632","SkillLevel_Describe_4001028","",""
"2633","SkillLevel_Describe_4001501","",""
"2634","SkillLevel_Describe_4001502","",""
"2635","SkillLevel_Describe_4001504","",""
"2636","SkillLevel_Describe_4001505","",""
"2637","SkillLevel_Describe_4001507","",""
"2638","SkillLevel_Describe_4001508","",""
"2639","SkillLevel_Describe_4001510","",""
"2640","SkillLevel_Describe_4001511","",""
"2641","SkillLevel_Describe_4001513","",""
"2642","SkillLevel_Describe_4001514","",""
"2643","SkillLevel_Describe_4001516","",""
"2644","SkillLevel_Describe_4001517","",""
"2645","SkillLevel_Describe_4001519","",""
"2646","SkillLevel_Describe_4001520","",""
"2647","SkillLevel_Describe_4001522","",""
"2648","SkillLevel_Describe_4001523","",""
"2649","SkillLevel_Describe_4001525","",""
"2650","SkillLevel_Describe_4001526","",""
"2651","SkillLevel_Describe_4001528","",""
"2652","SkillLevel_Describe_4001529","",""
"2653","SkillLevel_Describe_4001530","",""
"2654","SkillLevel_Describe_4001531","",""
"2655","SkillLevel_Describe_4001532","",""
"2656","SkillLevel_Describe_4001534","",""
"2657","SkillLevel_Describe_4001535","向单一目标进行4次攻击造成伤害并赋予流血状态。",""
"2658","SkillLevel_Describe_4001536","自身处于疯狂状态在n秒内增加攻击速度。",""
"2659","SkillLevel_Describe_4001537","",""
"2660","SkillLevel_Describe_4001538","持血刃对前方挥砍造成范围伤害，并将伤害转换为自身生命",""
"2661","SkillLevel_Describe_4001539","施展血阵，拉近自身范围内敌方后造成伤害，并施加流血状态",""
"2662","SkillLevel_Describe_4001540","",""
"2663","SkillLevel_Describe_4001541","同时向2名敌人发射闪电攻击。",""
"2664","SkillLevel_Describe_4001542","以目标为中心发落造成范围伤害的闪电。",""
"2665","SkillLevel_Describe_4001543","",""
"2666","SkillLevel_Describe_4001544","释放法莲，对敌方单体造成大量伤害",""
"2667","SkillLevel_Describe_4001545","释放无垢华莲，对范围内敌方造成大量伤害",""
"2668","SkillLevel_Describe_4001546","",""
"2669","SkillLevel_Describe_4001547","对前方矩形范围内的目标造成4段伤害。",""
"2670","SkillLevel_Describe_4001548","以敌人目标为中心引起漩涡，拉近敌人并造成伤害。",""
"2671","SkillLevel_Describe_4001549","",""
"2672","SkillLevel_Describe_4001550","同时向2名敌人发射闪电攻击。",""
"2673","SkillLevel_Describe_4001551","以目标为中心发落造成范围伤害的闪电。",""
"2674","SkillLevel_Describe_4001990","给目标施加冻伤状态",""
"2675","SkillLevel_Describe_4001991","减少冷却时间",""
"2676","SkillLevel_Describe_4001992","",""
"2677","SkillLevel_Describe_4001993","",""
"2678","SkillLevel_Describe_4001994","",""
"2679","BattleAttr_Name_201","当前血量",""
"2680","BattleAttr_Name_202","生命",""
"2681","BattleAttr_Name_203","攻击",""
"2682","BattleAttr_Name_204","防御",""
"2683","BattleAttr_Name_205","血量加成",""
"2684","BattleAttr_Name_206","攻击加成",""
"2685","BattleAttr_Name_207","防御加成",""
"2686","BattleAttr_Name_208","伤害加成",""
"2687","BattleAttr_Name_209","命中",""
"2688","BattleAttr_Name_210","闪避",""
"2689","BattleAttr_Name_211","暴击",""
"2690","BattleAttr_Name_212","暴击伤害",""
"2691","BattleAttr_Name_213","吸血",""
"2692","BattleAttr_Name_214","减伤固定值",""
"2693","BattleAttr_Name_215","伤害减免",""
"2694","BattleAttr_Name_216","冷却时间",""
"2695","BattleAttr_Name_217","移动速度",""
"2696","BattleAttr_Name_218","移动速度加成",""
"2697","BattleAttr_Name_219","攻击速度",""
"2698","BattleAttr_Name_220","攻击速度加成",""
"2699","BattleAttr_Name_221","技能伤害加成",""
"2700","BattleAttr_Name_222","增伤固定值",""
"2701","BattleAttr_Name_223","人族生命加成",""
"2702","BattleAttr_Name_224","人族伤害加成",""
"2703","BattleAttr_Name_225","灵族生命加成",""
"2704","BattleAttr_Name_226","灵族伤害加成",""
"2705","BattleAttr_Name_227","仙族生命加成",""
"2706","BattleAttr_Name_228","仙族伤害加成",""
"2707","BattleAttr_Name_229","伐木伤害",""
"2708","BattleAttr_Name_230","挖矿伤害",""
"2709","BattleAttr_Name_231","人族生命固定值",""
"2710","BattleAttr_Name_232","人族攻击固定值",""
"2711","BattleAttr_Name_233","灵族生命固定值",""
"2712","BattleAttr_Name_234","灵族攻击固定值",""
"2713","BattleAttr_Name_235","仙族生命固定值",""
"2714","BattleAttr_Name_236","仙族攻击固定值",""
"2715","BattleAttr_Name_237","进战范围",""
"2716","BattleAttr_Name_238","人族伙伴对怪物伤害加成",""
"2717","BattleAttr_Name_239","灵族伙伴对怪物伤害加成",""
"2718","BattleAttr_Name_240","仙族伙伴对怪物伤害加成",""
"2719","BattleAttr_Name_241","对怪物伤害加成",""
"2720","BattleAttr_Name_242","视野范围",""
"2721","BattleAttr_Name_243","暴击抵抗",""
"2722","BattleAttr_Name_301","某养成系统内基础生命加成",""
"2723","BattleAttr_Name_302","某养成系统内基础攻击加成",""
"2724","BattleAttr_Comment_201","战斗中当前血量≤0时判定角色死亡，不能继续战斗
战斗中显示方式为：当前血量/血量上限",""
"2725","BattleAttr_Comment_202","决定战斗中可承受的伤害上限 ",""
"2726","BattleAttr_Comment_203","决定攻击敌人造成的伤害",""
"2727","BattleAttr_Comment_204","决定受到敌人攻击时可减少的伤害",""
"2728","BattleAttr_Comment_205","决定血量加成百分比",""
"2729","BattleAttr_Comment_206","决定攻击加成百分比",""
"2730","BattleAttr_Comment_207","决定防御加成百分比",""
"2731","BattleAttr_Comment_208","决定战斗伤害加成百分比",""
"2732","BattleAttr_Comment_209","决定攻击的命中几率。",""
"2733","BattleAttr_Comment_210","决定躲避攻击的几率。",""
"2734","BattleAttr_Comment_211","决定暴击的几率。",""
"2735","BattleAttr_Comment_212","决定暴击伤害加成百分比",""
"2736","BattleAttr_Comment_213","决定最终伤害吸血百分比",""
"2737","BattleAttr_Comment_214","最终伤害减少的固定值",""
"2738","BattleAttr_Comment_215","伤害减免百分比",""
"2739","BattleAttr_Comment_216","冷却时间减少百分比",""
"2740","BattleAttr_Comment_217","影响初始移动速度(x像素/200ms)",""
"2741","BattleAttr_Comment_218","移动速度加成百分比",""
"2742","BattleAttr_Comment_219","影响英雄出手速度",""
"2743","BattleAttr_Comment_220","攻击速度加成百分比",""
"2744","BattleAttr_Comment_221","战斗中计算技能伤害或者治疗量时的比例系数，调用%",""
"2745","BattleAttr_Comment_222","最终伤害增加的固定值",""
"2746","BattleAttr_Comment_223","上阵英雄有效",""
"2747","BattleAttr_Comment_224","上阵英雄有效",""
"2748","BattleAttr_Comment_225","上阵英雄有效",""
"2749","BattleAttr_Comment_226","上阵英雄有效",""
"2750","BattleAttr_Comment_227","上阵英雄有效",""
"2751","BattleAttr_Comment_228","上阵英雄有效",""
"2752","BattleAttr_Comment_229","对树木的伤害",""
"2753","BattleAttr_Comment_230","对矿石的伤害",""
"2754","BattleAttr_Comment_231","上阵英雄有效",""
"2755","BattleAttr_Comment_232","上阵英雄有效",""
"2756","BattleAttr_Comment_233","上阵英雄有效",""
"2757","BattleAttr_Comment_234","上阵英雄有效",""
"2758","BattleAttr_Comment_235","上阵英雄有效",""
"2759","BattleAttr_Comment_236","上阵英雄有效",""
"2760","BattleAttr_Comment_237","进战范围",""
"2761","BattleAttr_Comment_238","所有伙伴有效",""
"2762","BattleAttr_Comment_239","所有伙伴有效",""
"2763","BattleAttr_Comment_240","所有伙伴有效",""
"2764","BattleAttr_Comment_241","所有伙伴有效",""
"2765","BattleAttr_Comment_242","英雄的视野范围",""
"2766","BattleAttr_Comment_243","暴击抵抗百分比",""
"2767","BattleAttr_Comment_301","某养成系统内基础生命加成",""
"2768","BattleAttr_Comment_302","某养成系统内基础攻击加成",""
"2769","SkillBuff_Name_1010001","鼓舞队伍",""
"2770","SkillBuff_Name_1010002","鼓舞队伍",""
"2771","SkillBuff_Name_1020001","小龙女",""
"2772","SkillBuff_Name_1010101","攻速",""
"2773","SkillBuff_Name_1010102","攻速",""
"2774","SkillBuff_Name_1010201","减速",""
"2775","SkillBuff_Name_1010202","减速",""
"2776","SkillBuff_Name_1010301","烟幕",""
"2777","SkillBuff_Name_1010302","烟幕",""
"2778","SkillBuff_Name_1010401","减伤",""
"2779","SkillBuff_Name_1010402","减伤",""
"2780","SkillBuff_Name_1010403","减伤",""
"2781","SkillBuff_Name_1010404","减伤",""
"2782","SkillBuff_Name_1010405","减伤",""
"2783","SkillBuff_Name_1010406","减伤",""
"2784","SkillBuff_Name_1010407","减伤",""
"2785","SkillBuff_Name_1010408","减伤",""
"2786","SkillBuff_Name_1010501","闪避",""
"2787","SkillBuff_Name_1010502","闪避",""
"2788","SkillBuff_Name_1010601","暴击",""
"2789","SkillBuff_Name_1010701","闪避&暴击",""
"2790","SkillBuff_Name_1010801","攻击增加",""
"2791","SkillBuff_Name_1010802","攻击增加",""
"2792","SkillBuff_Name_1010901","攻击减少",""
"2793","SkillBuff_Name_1010902","攻击减少",""
"2794","SkillBuff_Name_1011001","吸血",""
"2795","SkillBuff_Name_1011002","吸血",""
"2796","SkillBuff_Name_1011003","吸血",""
"2797","SkillBuff_Name_2010001","烧伤",""
"2798","SkillBuff_Name_2010002","烧伤",""
"2799","SkillBuff_Name_2020001","中毒",""
"2800","SkillBuff_Name_2020002","中毒",""
"2801","SkillBuff_Name_2020003","中毒",""
"2802","SkillBuff_Name_2020004","中毒",""
"2803","SkillBuff_Name_2030001","流血",""
"2804","SkillBuff_Name_3010001","冻伤",""
"2805","SkillBuff_Name_3010002","冻伤",""
"2806","SkillBuff_Name_3010003","冻伤",""
"2807","SkillBuff_Name_3020001","冰冻",""
"2808","SkillBuff_Name_3020002","冰冻",""
"2809","SkillBuff_Name_3030001","眩晕",""
"2810","SkillBuff_Name_3030002","眩晕",""
"2811","SkillBuff_Name_3040001","浮空",""
"2812","SkillBuff_Name_3040002","浮空",""
"2813","SkillBuff_Name_3050001","嘲讽",""
"2814","SkillBuff_Name_3060001","无敌",""
"2815","SkillBuff_Name_3060002","无敌",""
"2816","SkillBuff_Name_3070001","击退",""
"2817","SkillBuff_Name_3080001","霸体",""
"2818","SkillBuff_Name_3090001","免疫",""
"2819","SkillBuff_Name_3090002","免疫",""
"2820","SkillBuff_Name_3090003","免疫",""
"2821","SkillBuff_Name_3090004","免疫",""
"2822","SkillBuff_Name_3090005","免疫",""
"2823","SkillBuff_Name_3090006","免疫",""
"2824","SkillBuff_Name_3090007","免疫",""
"2825","SkillBuff_Name_3100001","驱散",""
"2826","SkillBuff_Name_3100002","驱散",""
"2827","SkillBuff_Name_4010001","小龙女技能1",""
"2828","SkillBuff_Name_4010002","治疗",""
"2829","SkillBuff_Name_4010003","昊天技能2治疗",""
"2830","SkillBuff_Name_4010004","昊天技能2治疗",""
"2831","SkillBuff_Name_4010005","持续治疗",""
"2832","SkillBuff_Name_4010006","九天玄女技能1",""
"2833","SkillBuff_Name_4010007","九天玄女技能1",""
"2834","SkillBuff_Name_4010008","九天玄女技能1",""
"2835","SkillBuff_Name_4010009","九天玄女技能2",""
"2836","SkillBuff_Name_4010010","九天玄女技能2",""
"2837","SkillBuff_Name_4011001","东方不败技能2",""
"2838","SkillBuff_Name_4011002","东方不败技能2",""
"2839","SkillBuff_Name_4011003","东方不败技能2",""
"2840","SkillBuff_Name_5010001","昊天技能2",""
"2841","SkillBuff_Name_5010002","昊天技能2",""
"2842","SkillBuff_Name_5010003","帝释天技能2",""
"2843","SkillBuff_Name_5010004","白泽技能2",""
"2844","SkillBuff_Name_5010005","白泽技能2",""
"2845","SkillBuff_Name_5010009","白起技能2",""
"2846","SkillBuff_Name_5010010","白起技能2",""
"2847","SkillBuff_Name_5010011","少司命技能2",""
"2848","SkillBuff_Name_5010012","少司命技能2",""
"2849","SkillBuff_Name_5010013","少司命技能2",""
"2850","SkillBuff_Describe_1010001","增加攻击速度与移动速度",""
"2851","SkillBuff_Describe_1010002","增加攻击速度与移动速度",""
"2852","SkillBuff_Describe_1020001","增加攻击速度与移动速度",""
"2853","SkillBuff_Describe_1010101","攻速+100%",""
"2854","SkillBuff_Describe_1010102","攻速+100%",""
"2855","SkillBuff_Describe_1010201","移动速度降低",""
"2856","SkillBuff_Describe_1010202","移动速度降低",""
"2857","SkillBuff_Describe_1010301","烟幕",""
