"#name Tower","#unique id","#index type layer","","","","",""
"id","type","layer","rewards","monster","refreshType","dailyRewards"
"3085","4","85","1#50|2#50|1030012#30","1#7008255|2#7008256|3#7008257|4#7008258|6#7010085|7#7010085|8#7010085|9#7010085|10#7010085","0",""
"3086","4","86","1#25|1010003#10","1#7008259|2#7008260|3#7008261|4#7008262|6#7010086|7#7010086|8#7010086|9#7010086|10#7010086","0",""
"3087","4","87","1#25","1#7008263|2#7008264|3#7008265|4#7008266|6#7010087|7#7010087|8#7010087|9#7010087|10#7010087","0",""
"3088","4","88","1#25|1010003#10","1#7008267|2#7008268|3#7008269|4#7008270|6#7010088|7#7010088|8#7010088|9#7010088|10#7010088","0",""
"3089","4","89","1#25","1#7008271|2#7008272|3#7008273|4#7008274|6#7010089|7#7010089|8#7010089|9#7010089|10#7010089","0",""
"3090","4","90","1#50|2#50|1030012#30","1#7008275|2#7008276|3#7008277|4#7008278|6#7010090|7#7010090|8#7010090|9#7010090|10#7010090","0",""
"3091","4","91","1#25|1010003#10","1#7008279|2#7008280|3#7008281|4#7008282|6#7010091|7#7010091|8#7010091|9#7010091|10#7010091","0",""
"3092","4","92","1#25","1#7008283|2#7008284|3#7008285|4#7008286|6#7010092|7#7010092|8#7010092|9#7010092|10#7010092","0",""
"3093","4","93","1#25|1010003#10","1#7008287|2#7008288|3#7008289|4#7008290|6#7010093|7#7010093|8#7010093|9#7010093|10#7010093","0",""
"3094","4","94","1#25","1#7008291|2#7008292|3#7008293|4#7008294|6#7010094|7#7010094|8#7010094|9#7010094|10#7010094","0",""
"3095","4","95","1#50|2#50|1030012#30","1#7008295|2#7008296|3#7008297|4#7008298|6#7010095|7#7010095|8#7010095|9#7010095|10#7010095","0",""
"3096","4","96","1#25|1010003#10","1#7008299|2#7008300|3#7008301|4#7008302|6#7010096|7#7010096|8#7010096|9#7010096|10#7010096","0",""
"3097","4","97","1#25","1#7008303|2#7008304|3#7008305|4#7008306|6#7010097|7#7010097|8#7010097|9#7010097|10#7010097","0",""
"3098","4","98","1#25|1010003#10","1#7008307|2#7008308|3#7008309|4#7008310|6#7010098|7#7010098|8#7010098|9#7010098|10#7010098","0",""
"3099","4","99","1#25","1#7008311|2#7008312|3#7008313|4#7008314|6#7010099|7#7010099|8#7010099|9#7010099|10#7010099","0",""
"3100","4","100","1#50|2#50|1030012#30","1#7008315|2#7008316|3#7008317|4#7008318|6#7010100|7#7010100|8#7010100|9#7010100|10#7010100","0",""
"3101","4","101","1#25|1010003#10","1#7008319|2#7008320|3#7008321|4#7008322|6#7010101|7#7010101|8#7010101|9#7010101|10#7010101","0",""
"3102","4","102","1#25","1#7008323|2#7008324|3#7008325|4#7008326|6#7010102|7#7010102|8#7010102|9#7010102|10#7010102","0",""
"3103","4","103","1#25|1010003#10","1#7008327|2#7008328|3#7008329|4#7008330|6#7010103|7#7010103|8#7010103|9#7010103|10#7010103","0",""
"3104","4","104","1#25","1#7008331|2#7008332|3#7008333|4#7008334|6#7010104|7#7010104|8#7010104|9#7010104|10#7010104","0",""
"3105","4","105","1#50|2#50|1030012#30","1#7008335|2#7008336|3#7008337|4#7008338|6#7010105|7#7010105|8#7010105|9#7010105|10#7010105","0",""
"3106","4","106","1#25|1010003#10","1#7008339|2#7008340|3#7008341|4#7008342|6#7010106|7#7010106|8#7010106|9#7010106|10#7010106","0",""
"3107","4","107","1#25","1#7008343|2#7008344|3#7008345|4#7008346|6#7010107|7#7010107|8#7010107|9#7010107|10#7010107","0",""
"3108","4","108","1#25|1010003#10","1#7008347|2#7008348|3#7008349|4#7008350|6#7010108|7#7010108|8#7010108|9#7010108|10#7010108","0",""
"3109","4","109","1#25","1#7008351|2#7008352|3#7008353|4#7008354|6#7010109|7#7010109|8#7010109|9#7010109|10#7010109","0",""
"3110","4","110","1#50|2#50|1030012#30","1#7008355|2#7008356|3#7008357|4#7008358|6#7010110|7#7010110|8#7010110|9#7010110|10#7010110","0",""
"3111","4","111","1#25|1010003#10","1#7008359|2#7008360|3#7008361|4#7008362|6#7010111|7#7010111|8#7010111|9#7010111|10#7010111","0",""
"3112","4","112","1#25","1#7008363|2#7008364|3#7008365|4#7008366|6#7010112|7#7010112|8#7010112|9#7010112|10#7010112","0",""
"3113","4","113","1#25|1010003#10","1#7008367|2#7008368|3#7008369|4#7008370|6#7010113|7#7010113|8#7010113|9#7010113|10#7010113","0",""
"3114","4","114","1#25","1#7008371|2#7008372|3#7008373|4#7008374|6#7010114|7#7010114|8#7010114|9#7010114|10#7010114","0",""
"3115","4","115","1#50|2#50|1030012#30","1#7008375|2#7008376|3#7008377|4#7008378|6#7010115|7#7010115|8#7010115|9#7010115|10#7010115","0",""
"3116","4","116","1#25|1010003#10","1#7008379|2#7008380|3#7008381|4#7008382|6#7010116|7#7010116|8#7010116|9#7010116|10#7010116","0",""
"3117","4","117","1#25","1#7008383|2#7008384|3#7008385|4#7008386|6#7010117|7#7010117|8#7010117|9#7010117|10#7010117","0",""
"3118","4","118","1#25|1010003#10","1#7008387|2#7008388|3#7008389|4#7008390|6#7010118|7#7010118|8#7010118|9#7010118|10#7010118","0",""
"3119","4","119","1#25","1#7008391|2#7008392|3#7008393|4#7008394|6#7010119|7#7010119|8#7010119|9#7010119|10#7010119","0",""
"3120","4","120","1#50|2#50|1030012#30","1#7008395|2#7008396|3#7008397|4#7008398|5#7008399|6#7010120|7#7010120|8#7010120|9#7010120|10#7010120","0",""
"3121","4","121","1#25|1010003#10","1#7008400|2#7008401|3#7008402|4#7008403|5#7008404|6#7010121|7#7010121|8#7010121|9#7010121|10#7010121","0",""
"3122","4","122","1#25","1#7008405|2#7008406|3#7008407|4#7008408|5#7008409|6#7010122|7#7010122|8#7010122|9#7010122|10#7010122","0",""
"3123","4","123","1#25|1010003#10","1#7008410|2#7008411|3#7008412|4#7008413|5#7008414|6#7010123|7#7010123|8#7010123|9#7010123|10#7010123","0",""
"3124","4","124","1#25","1#7008415|2#7008416|3#7008417|4#7008418|5#7008419|6#7010124|7#7010124|8#7010124|9#7010124|10#7010124","0",""
"3125","4","125","1#50|2#50|1030012#30","1#7008420|2#7008421|3#7008422|4#7008423|5#7008424|6#7010125|7#7010125|8#7010125|9#7010125|10#7010125","0",""
"3126","4","126","1#25|1010003#10","1#7008425|2#7008426|3#7008427|4#7008428|5#7008429|6#7010126|7#7010126|8#7010126|9#7010126|10#7010126","0",""
"3127","4","127","1#25","1#7008430|2#7008431|3#7008432|4#7008433|5#7008434|6#7010127|7#7010127|8#7010127|9#7010127|10#7010127","0",""
"3128","4","128","1#25|1010003#10","1#7008435|2#7008436|3#7008437|4#7008438|5#7008439|6#7010128|7#7010128|8#7010128|9#7010128|10#7010128","0",""
"3129","4","129","1#25","1#7008440|2#7008441|3#7008442|4#7008443|5#7008444|6#7010129|7#7010129|8#7010129|9#7010129|10#7010129","0",""
"3130","4","130","1#50|2#50|1030012#30","1#7008445|2#7008446|3#7008447|4#7008448|5#7008449|6#7010130|7#7010130|8#7010130|9#7010130|10#7010130","0",""
"3131","4","131","1#25|1010003#10","1#7008450|2#7008451|3#7008452|4#7008453|5#7008454|6#7010131|7#7010131|8#7010131|9#7010131|10#7010131","0",""
"3132","4","132","1#25","1#7008455|2#7008456|3#7008457|4#7008458|5#7008459|6#7010132|7#7010132|8#7010132|9#7010132|10#7010132","0",""
"3133","4","133","1#25|1010003#10","1#7008460|2#7008461|3#7008462|4#7008463|5#7008464|6#7010133|7#7010133|8#7010133|9#7010133|10#7010133","0",""
"3134","4","134","1#25","1#7008465|2#7008466|3#7008467|4#7008468|5#7008469|6#7010134|7#7010134|8#7010134|9#7010134|10#7010134","0",""
"3135","4","135","1#50|2#50|1030012#30","1#7008470|2#7008471|3#7008472|4#7008473|5#7008474|6#7010135|7#7010135|8#7010135|9#7010135|10#7010135","0",""
"3136","4","136","1#25|1010003#10","1#7008475|2#7008476|3#7008477|4#7008478|5#7008479|6#7010136|7#7010136|8#7010136|9#7010136|10#7010136","0",""
"3137","4","137","1#25","1#7008480|2#7008481|3#7008482|4#7008483|5#7008484|6#7010137|7#7010137|8#7010137|9#7010137|10#7010137","0",""
"3138","4","138","1#25|1010003#10","1#7008485|2#7008486|3#7008487|4#7008488|5#7008489|6#7010138|7#7010138|8#7010138|9#7010138|10#7010138","0",""
"3139","4","139","1#25","1#7008490|2#7008491|3#7008492|4#7008493|5#7008494|6#7010139|7#7010139|8#7010139|9#7010139|10#7010139","0",""
"3140","4","140","1#50|2#50|1030012#30","1#7008495|2#7008496|3#7008497|4#7008498|5#7008499|6#7010140|7#7010140|8#7010140|9#7010140|10#7010140","0",""
"3141","4","141","1#25|1010003#10","1#7008500|2#7008501|3#7008502|4#7008503|5#7008504|6#7010141|7#7010141|8#7010141|9#7010141|10#7010141","0",""
"3142","4","142","1#25","1#7008505|2#7008506|3#7008507|4#7008508|5#7008509|6#7010142|7#7010142|8#7010142|9#7010142|10#7010142","0",""
"3143","4","143","1#25|1010003#10","1#7008510|2#7008511|3#7008512|4#7008513|5#7008514|6#7010143|7#7010143|8#7010143|9#7010143|10#7010143","0",""
"3144","4","144","1#25","1#7008515|2#7008516|3#7008517|4#7008518|5#7008519|6#7010144|7#7010144|8#7010144|9#7010144|10#7010144","0",""
"3145","4","145","1#50|2#50|1030012#30","1#7008520|2#7008521|3#7008522|4#7008523|5#7008524|6#7010145|7#7010145|8#7010145|9#7010145|10#7010145","0",""
"3146","4","146","1#25|1010003#10","1#7008525|2#7008526|3#7008527|4#7008528|5#7008529|6#7010146|7#7010146|8#7010146|9#7010146|10#7010146","0",""
"3147","4","147","1#25","1#7008530|2#7008531|3#7008532|4#7008533|5#7008534|6#7010147|7#7010147|8#7010147|9#7010147|10#7010147","0",""
"3148","4","148","1#25|1010003#10","1#7008535|2#7008536|3#7008537|4#7008538|5#7008539|6#7010148|7#7010148|8#7010148|9#7010148|10#7010148","0",""
"3149","4","149","1#25","1#7008540|2#7008541|3#7008542|4#7008543|5#7008544|6#7010149|7#7010149|8#7010149|9#7010149|10#7010149","0",""
"3150","4","150","1#50|2#50|1030012#30","1#7008545|2#7008546|3#7008547|4#7008548|5#7008549|6#7010150|7#7010150|8#7010150|9#7010150|10#7010150","0",""
"3151","4","151","1#25|1010003#10","1#7008550|2#7008551|3#7008552|4#7008553|5#7008554|6#7010151|7#7010151|8#7010151|9#7010151|10#7010151","0",""
"3152","4","152","1#25","1#7008555|2#7008556|3#7008557|4#7008558|5#7008559|6#7010152|7#7010152|8#7010152|9#7010152|10#7010152","0",""
"3153","4","153","1#25|1010003#10","1#7008560|2#7008561|3#7008562|4#7008563|5#7008564|6#7010153|7#7010153|8#7010153|9#7010153|10#7010153","0",""
"3154","4","154","1#25","1#7008565|2#7008566|3#7008567|4#7008568|5#7008569|6#7010154|7#7010154|8#7010154|9#7010154|10#7010154","0",""
"3155","4","155","1#50|2#50|1030012#30","1#7008570|2#7008571|3#7008572|4#7008573|5#7008574|6#7010155|7#7010155|8#7010155|9#7010155|10#7010155","0",""
"3156","4","156","1#25|1010003#10","1#7008575|2#7008576|3#7008577|4#7008578|5#7008579|6#7010156|7#7010156|8#7010156|9#7010156|10#7010156","0",""
"3157","4","157","1#25","1#7008580|2#7008581|3#7008582|4#7008583|5#7008584|6#7010157|7#7010157|8#7010157|9#7010157|10#7010157","0",""
"3158","4","158","1#25|1010003#10","1#7008585|2#7008586|3#7008587|4#7008588|5#7008589|6#7010158|7#7010158|8#7010158|9#7010158|10#7010158","0",""
"3159","4","159","1#25","1#7008590|2#7008591|3#7008592|4#7008593|5#7008594|6#7010159|7#7010159|8#7010159|9#7010159|10#7010159","0",""
"3160","4","160","1#50|2#50|1030012#30","1#7008595|2#7008596|3#7008597|4#7008598|5#7008599|6#7010160|7#7010160|8#7010160|9#7010160|10#7010160","0",""
"3161","4","161","1#25|1010003#10","1#7008600|2#7008601|3#7008602|4#7008603|5#7008604|6#7010161|7#7010161|8#7010161|9#7010161|10#7010161","0",""
"3162","4","162","1#25","1#7008605|2#7008606|3#7008607|4#7008608|5#7008609|6#7010162|7#7010162|8#7010162|9#7010162|10#7010162","0",""
"3163","4","163","1#25|1010003#10","1#7008610|2#7008611|3#7008612|4#7008613|5#7008614|6#7010163|7#7010163|8#7010163|9#7010163|10#7010163","0",""
"3164","4","164","1#25","1#7008615|2#7008616|3#7008617|4#7008618|5#7008619|6#7010164|7#7010164|8#7010164|9#7010164|10#7010164","0",""
"3165","4","165","1#50|2#50|1030012#30","1#7008620|2#7008621|3#7008622|4#7008623|5#7008624|6#7010165|7#7010165|8#7010165|9#7010165|10#7010165","0",""
"3166","4","166","1#25|1010003#10","1#7008625|2#7008626|3#7008627|4#7008628|5#7008629|6#7010166|7#7010166|8#7010166|9#7010166|10#7010166","0",""
"3167","4","167","1#25","1#7008630|2#7008631|3#7008632|4#7008633|5#7008634|6#7010167|7#7010167|8#7010167|9#7010167|10#7010167","0",""
"3168","4","168","1#25|1010003#10","1#7008635|2#7008636|3#7008637|4#7008638|5#7008639|6#7010168|7#7010168|8#7010168|9#7010168|10#7010168","0",""
"3169","4","169","1#25","1#7008640|2#7008641|3#7008642|4#7008643|5#7008644|6#7010169|7#7010169|8#7010169|9#7010169|10#7010169","0",""
"3170","4","170","1#50|2#50|1030012#30","1#7008645|2#7008646|3#7008647|4#7008648|5#7008649|6#7010170|7#7010170|8#7010170|9#7010170|10#7010170","0",""
"3171","4","171","1#25|1010003#10","1#7008650|2#7008651|3#7008652|4#7008653|5#7008654|6#7010171|7#7010171|8#7010171|9#7010171|10#7010171","0",""
"3172","4","172","1#25","1#7008655|2#7008656|3#7008657|4#7008658|5#7008659|6#7010172|7#7010172|8#7010172|9#7010172|10#7010172","0",""
"3173","4","173","1#25|1010003#10","1#7008660|2#7008661|3#7008662|4#7008663|5#7008664|6#7010173|7#7010173|8#7010173|9#7010173|10#7010173","0",""
"3174","4","174","1#25","1#7008665|2#7008666|3#7008667|4#7008668|5#7008669|6#7010174|7#7010174|8#7010174|9#7010174|10#7010174","0",""
"3175","4","175","1#50|2#50|1030012#30","1#7008670|2#7008671|3#7008672|4#7008673|5#7008674|6#7010175|7#7010175|8#7010175|9#7010175|10#7010175","0",""
"3176","4","176","1#25|1010003#10","1#7008675|2#7008676|3#7008677|4#7008678|5#7008679|6#7010176|7#7010176|8#7010176|9#7010176|10#7010176","0",""
"3177","4","177","1#25","1#7008680|2#7008681|3#7008682|4#7008683|5#7008684|6#7010177|7#7010177|8#7010177|9#7010177|10#7010177","0",""
"3178","4","178","1#25|1010003#10","1#7008685|2#7008686|3#7008687|4#7008688|5#7008689|6#7010178|7#7010178|8#7010178|9#7010178|10#7010178","0",""
"3179","4","179","1#25","1#7008690|2#7008691|3#7008692|4#7008693|5#7008694|6#7010179|7#7010179|8#7010179|9#7010179|10#7010179","0",""
"3180","4","180","1#50|2#50|1030012#30","1#7008695|2#7008696|3#7008697|4#7008698|5#7008699|6#7010180|7#7010180|8#7010180|9#7010180|10#7010180","0",""
"3181","4","181","1#25|1010003#10","1#7008700|2#7008701|3#7008702|4#7008703|5#7008704|6#7010181|7#7010181|8#7010181|9#7010181|10#7010181","0",""
"3182","4","182","1#25","1#7008705|2#7008706|3#7008707|4#7008708|5#7008709|6#7010182|7#7010182|8#7010182|9#7010182|10#7010182","0",""
"3183","4","183","1#25|1010003#10","1#7008710|2#7008711|3#7008712|4#7008713|5#7008714|6#7010183|7#7010183|8#7010183|9#7010183|10#7010183","0",""
"3184","4","184","1#25","1#7008715|2#7008716|3#7008717|4#7008718|5#7008719|6#7010184|7#7010184|8#7010184|9#7010184|10#7010184","0",""
"3185","4","185","1#50|2#50|1030012#30","1#7008720|2#7008721|3#7008722|4#7008723|5#7008724|6#7010185|7#7010185|8#7010185|9#7010185|10#7010185","0",""
"3186","4","186","1#25|1010003#10","1#7008725|2#7008726|3#7008727|4#7008728|5#7008729|6#7010186|7#7010186|8#7010186|9#7010186|10#7010186","0",""
"3187","4","187","1#25","1#7008730|2#7008731|3#7008732|4#7008733|5#7008734|6#7010187|7#7010187|8#7010187|9#7010187|10#7010187","0",""
"3188","4","188","1#25|1010003#10","1#7008735|2#7008736|3#7008737|4#7008738|5#7008739|6#7010188|7#7010188|8#7010188|9#7010188|10#7010188","0",""
"3189","4","189","1#25","1#7008740|2#7008741|3#7008742|4#7008743|5#7008744|6#7010189|7#7010189|8#7010189|9#7010189|10#7010189","0",""
"3190","4","190","1#50|2#50|1030012#30","1#7008745|2#7008746|3#7008747|4#7008748|5#7008749|6#7010190|7#7010190|8#7010190|9#7010190|10#7010190","0",""
"3191","4","191","1#25|1010003#10","1#7008750|2#7008751|3#7008752|4#7008753|5#7008754|6#7010191|7#7010191|8#7010191|9#7010191|10#7010191","0",""
"3192","4","192","1#25","1#7008755|2#7008756|3#7008757|4#7008758|5#7008759|6#7010192|7#7010192|8#7010192|9#7010192|10#7010192","0",""
"3193","4","193","1#25|1010003#10","1#7008760|2#7008761|3#7008762|4#7008763|5#7008764|6#7010193|7#7010193|8#7010193|9#7010193|10#7010193","0",""
"3194","4","194","1#25","1#7008765|2#7008766|3#7008767|4#7008768|5#7008769|6#7010194|7#7010194|8#7010194|9#7010194|10#7010194","0",""
"3195","4","195","1#50|2#50|1030012#30","1#7008770|2#7008771|3#7008772|4#7008773|5#7008774|6#7010195|7#7010195|8#7010195|9#7010195|10#7010195","0",""
"3196","4","196","1#25|1010003#10","1#7008775|2#7008776|3#7008777|4#7008778|5#7008779|6#7010196|7#7010196|8#7010196|9#7010196|10#7010196","0",""
"3197","4","197","1#25","1#7008780|2#7008781|3#7008782|4#7008783|5#7008784|6#7010197|7#7010197|8#7010197|9#7010197|10#7010197","0",""
"3198","4","198","1#25|1010003#10","1#7008785|2#7008786|3#7008787|4#7008788|5#7008789|6#7010198|7#7010198|8#7010198|9#7010198|10#7010198","0",""
"3199","4","199","1#25","1#7008790|2#7008791|3#7008792|4#7008793|5#7008794|6#7010199|7#7010199|8#7010199|9#7010199|10#7010199","0",""
"3200","4","200","1#50|2#50|1030012#30","1#7008795|2#7008796|3#7008797|4#7008798|5#7008799|6#7010200|7#7010200|8#7010200|9#7010200|10#7010200","0",""
"3201","4","201","1#25|1010003#10","1#7008800|2#7008801|3#7008802|4#7008803|5#7008804|6#7010201|7#7010201|8#7010201|9#7010201|10#7010201","0",""
"3202","4","202","1#25","1#7008805|2#7008806|3#7008807|4#7008808|5#7008809|6#7010202|7#7010202|8#7010202|9#7010202|10#7010202","0",""
"3203","4","203","1#25|1010003#10","1#7008810|2#7008811|3#7008812|4#7008813|5#7008814|6#7010203|7#7010203|8#7010203|9#7010203|10#7010203","0",""
"3204","4","204","1#25","1#7008815|2#7008816|3#7008817|4#7008818|5#7008819|6#7010204|7#7010204|8#7010204|9#7010204|10#7010204","0",""
"3205","4","205","1#50|2#50|1030012#30","1#7008820|2#7008821|3#7008822|4#7008823|5#7008824|6#7010205|7#7010205|8#7010205|9#7010205|10#7010205","0",""
"3206","4","206","1#25|1010003#10","1#7008825|2#7008826|3#7008827|4#7008828|5#7008829|6#7010206|7#7010206|8#7010206|9#7010206|10#7010206","0",""
"3207","4","207","1#25","1#7008830|2#7008831|3#7008832|4#7008833|5#7008834|6#7010207|7#7010207|8#7010207|9#7010207|10#7010207","0",""
"3208","4","208","1#25|1010003#10","1#7008835|2#7008836|3#7008837|4#7008838|5#7008839|6#7010208|7#7010208|8#7010208|9#7010208|10#7010208","0",""
"3209","4","209","1#25","1#7008840|2#7008841|3#7008842|4#7008843|5#7008844|6#7010209|7#7010209|8#7010209|9#7010209|10#7010209","0",""
"3210","4","210","1#50|2#50|1030012#30","1#7008845|2#7008846|3#7008847|4#7008848|5#7008849|6#7010210|7#7010210|8#7010210|9#7010210|10#7010210","0",""
"3211","4","211","1#25|1010003#10","1#7008850|2#7008851|3#7008852|4#7008853|5#7008854|6#7010211|7#7010211|8#7010211|9#7010211|10#7010211","0",""
"3212","4","212","1#25","1#7008855|2#7008856|3#7008857|4#7008858|5#7008859|6#7010212|7#7010212|8#7010212|9#7010212|10#7010212","0",""
"3213","4","213","1#25|1010003#10","1#7008860|2#7008861|3#7008862|4#7008863|5#7008864|6#7010213|7#7010213|8#7010213|9#7010213|10#7010213","0",""
"3214","4","214","1#25","1#7008865|2#7008866|3#7008867|4#7008868|5#7008869|6#7010214|7#7010214|8#7010214|9#7010214|10#7010214","0",""
"3215","4","215","1#50|2#50|1030012#30","1#7008870|2#7008871|3#7008872|4#7008873|5#7008874|6#7010215|7#7010215|8#7010215|9#7010215|10#7010215","0",""
"3216","4","216","1#25|1010003#10","1#7008875|2#7008876|3#7008877|4#7008878|5#7008879|6#7010216|7#7010216|8#7010216|9#7010216|10#7010216","0",""
"3217","4","217","1#25","1#7008880|2#7008881|3#7008882|4#7008883|5#7008884|6#7010217|7#7010217|8#7010217|9#7010217|10#7010217","0",""
"3218","4","218","1#25|1010003#10","1#7008885|2#7008886|3#7008887|4#7008888|5#7008889|6#7010218|7#7010218|8#7010218|9#7010218|10#7010218","0",""
"3219","4","219","1#25","1#7008890|2#7008891|3#7008892|4#7008893|5#7008894|6#7010219|7#7010219|8#7010219|9#7010219|10#7010219","0",""
"3220","4","220","1#50|2#50|1030012#30","1#7008895|2#7008896|3#7008897|4#7008898|5#7008899|6#7010220|7#7010220|8#7010220|9#7010220|10#7010220","0",""
"3221","4","221","1#25|1010003#10","1#7008900|2#7008901|3#7008902|4#7008903|5#7008904|6#7010221|7#7010221|8#7010221|9#7010221|10#7010221","0",""
"3222","4","222","1#25","1#7008905|2#7008906|3#7008907|4#7008908|5#7008909|6#7010222|7#7010222|8#7010222|9#7010222|10#7010222","0",""
"3223","4","223","1#25|1010003#10","1#7008910|2#7008911|3#7008912|4#7008913|5#7008914|6#7010223|7#7010223|8#7010223|9#7010223|10#7010223","0",""
"3224","4","224","1#25","1#7008915|2#7008916|3#7008917|4#7008918|5#7008919|6#7010224|7#7010224|8#7010224|9#7010224|10#7010224","0",""
"3225","4","225","1#50|2#50|1030012#30","1#7008920|2#7008921|3#7008922|4#7008923|5#7008924|6#7010225|7#7010225|8#7010225|9#7010225|10#7010225","0",""
"3226","4","226","1#25|1010003#10","1#7008925|2#7008926|3#7008927|4#7008928|5#7008929|6#7010226|7#7010226|8#7010226|9#7010226|10#7010226","0",""
"3227","4","227","1#25","1#7008930|2#7008931|3#7008932|4#7008933|5#7008934|6#7010227|7#7010227|8#7010227|9#7010227|10#7010227","0",""
"3228","4","228","1#25|1010003#10","1#7008935|2#7008936|3#7008937|4#7008938|5#7008939|6#7010228|7#7010228|8#7010228|9#7010228|10#7010228","0",""
"3229","4","229","1#25","1#7008940|2#7008941|3#7008942|4#7008943|5#7008944|6#7010229|7#7010229|8#7010229|9#7010229|10#7010229","0",""
"3230","4","230","1#50|2#50|1030012#30","1#7008945|2#7008946|3#7008947|4#7008948|5#7008949|6#7010230|7#7010230|8#7010230|9#7010230|10#7010230","0",""
"3231","4","231","1#25|1010003#10","1#7008950|2#7008951|3#7008952|4#7008953|5#7008954|6#7010231|7#7010231|8#7010231|9#7010231|10#7010231","0",""
"3232","4","232","1#25","1#7008955|2#7008956|3#7008957|4#7008958|5#7008959|6#7010232|7#7010232|8#7010232|9#7010232|10#7010232","0",""
"3233","4","233","1#25|1010003#10","1#7008960|2#7008961|3#7008962|4#7008963|5#7008964|6#7010233|7#7010233|8#7010233|9#7010233|10#7010233","0",""
"3234","4","234","1#25","1#7008965|2#7008966|3#7008967|4#7008968|5#7008969|6#7010234|7#7010234|8#7010234|9#7010234|10#7010234","0",""
"3235","4","235","1#50|2#50|1030012#30","1#7008970|2#7008971|3#7008972|4#7008973|5#7008974|6#7010235|7#7010235|8#7010235|9#7010235|10#7010235","0",""
"3236","4","236","1#25|1010003#10","1#7008975|2#7008976|3#7008977|4#7008978|5#7008979|6#7010236|7#7010236|8#7010236|9#7010236|10#7010236","0",""
"3237","4","237","1#25","1#7008980|2#7008981|3#7008982|4#7008983|5#7008984|6#7010237|7#7010237|8#7010237|9#7010237|10#7010237","0",""
"3238","4","238","1#25|1010003#10","1#7008985|2#7008986|3#7008987|4#7008988|5#7008989|6#7010238|7#7010238|8#7010238|9#7010238|10#7010238","0",""
"3239","4","239","1#25","1#7008990|2#7008991|3#7008992|4#7008993|5#7008994|6#7010239|7#7010239|8#7010239|9#7010239|10#7010239","0",""
"3240","4","240","1#50|2#50|1030012#30","1#7008995|2#7008996|3#7008997|4#7008998|5#7008999|6#7010240|7#7010240|8#7010240|9#7010240|10#7010240","0",""
"3241","4","241","1#25|1010003#10","1#7009000|2#7009001|3#7009002|4#7009003|5#7009004|6#7010241|7#7010241|8#7010241|9#7010241|10#7010241","0",""
"3242","4","242","1#25","1#7009005|2#7009006|3#7009007|4#7009008|5#7009009|6#7010242|7#7010242|8#7010242|9#7010242|10#7010242","0",""
"3243","4","243","1#25|1010003#10","1#7009010|2#7009011|3#7009012|4#7009013|5#7009014|6#7010243|7#7010243|8#7010243|9#7010243|10#7010243","0",""
"3244","4","244","1#25","1#7009015|2#7009016|3#7009017|4#7009018|5#7009019|6#7010244|7#7010244|8#7010244|9#7010244|10#7010244","0",""
"3245","4","245","1#50|2#50|1030012#30","1#7009020|2#7009021|3#7009022|4#7009023|5#7009024|6#7010245|7#7010245|8#7010245|9#7010245|10#7010245","0",""
"3246","4","246","1#25|1010003#10","1#7009025|2#7009026|3#7009027|4#7009028|5#7009029|6#7010246|7#7010246|8#7010246|9#7010246|10#7010246","0",""
"3247","4","247","1#25","1#7009030|2#7009031|3#7009032|4#7009033|5#7009034|6#7010247|7#7010247|8#7010247|9#7010247|10#7010247","0",""
"3248","4","248","1#25|1010003#10","1#7009035|2#7009036|3#7009037|4#7009038|5#7009039|6#7010248|7#7010248|8#7010248|9#7010248|10#7010248","0",""
"3249","4","249","1#25","1#7009040|2#7009041|3#7009042|4#7009043|5#7009044|6#7010249|7#7010249|8#7010249|9#7010249|10#7010249","0",""
"3250","4","250","1#50|2#50|1030012#30","1#7009045|2#7009046|3#7009047|4#7009048|5#7009049|6#7010250|7#7010250|8#7010250|9#7010250|10#7010250","0",""
"3251","4","251","1#25|1010003#10","1#7009050|2#7009051|3#7009052|4#7009053|5#7009054|6#7010251|7#7010251|8#7010251|9#7010251|10#7010251","0",""
"3252","4","252","1#25","1#7009055|2#7009056|3#7009057|4#7009058|5#7009059|6#7010252|7#7010252|8#7010252|9#7010252|10#7010252","0",""
"3253","4","253","1#25|1010003#10","1#7009060|2#7009061|3#7009062|4#7009063|5#7009064|6#7010253|7#7010253|8#7010253|9#7010253|10#7010253","0",""
"3254","4","254","1#25","1#7009065|2#7009066|3#7009067|4#7009068|5#7009069|6#7010254|7#7010254|8#7010254|9#7010254|10#7010254","0",""
"3255","4","255","1#50|2#50|1030012#30","1#7009070|2#7009071|3#7009072|4#7009073|5#7009074|6#7010255|7#7010255|8#7010255|9#7010255|10#7010255","0",""
"3256","4","256","1#25|1010003#10","1#7009075|2#7009076|3#7009077|4#7009078|5#7009079|6#7010256|7#7010256|8#7010256|9#7010256|10#7010256","0",""
"3257","4","257","1#25","1#7009080|2#7009081|3#7009082|4#7009083|5#7009084|6#7010257|7#7010257|8#7010257|9#7010257|10#7010257","0",""
"3258","4","258","1#25|1010003#10","1#7009085|2#7009086|3#7009087|4#7009088|5#7009089|6#7010258|7#7010258|8#7010258|9#7010258|10#7010258","0",""
"3259","4","259","1#25","1#7009090|2#7009091|3#7009092|4#7009093|5#7009094|6#7010259|7#7010259|8#7010259|9#7010259|10#7010259","0",""
"3260","4","260","1#50|2#50|1030012#30","1#7009095|2#7009096|3#7009097|4#7009098|5#7009099|6#7010260|7#7010260|8#7010260|9#7010260|10#7010260","0",""
