"#name HeroLevel","#unique id","#index heroIdentity level","#collector heroIdentity","","","","","","","","",""
"id","heroIdentity","level","nextId","costBody","costMaterial","breakLevel","skills","globalAttribute","levelAttribute"
"403090","1040003","90","403091","1600","2000008#3000","1","4403101#1|4403201#3|4403301#3","205#400","203#899|202#5459"
"403091","1040003","91","403092","100","5#1930","0","4403101#1|4403201#3|4403301#3","","203#909|202#5515"
"403092","1040003","92","403093","100","5#1975","0","4403101#1|4403201#3|4403301#3","","203#919|202#5571"
"403093","1040003","93","403094","100","5#2020","0","4403101#1|4403201#3|4403301#3","","203#928|202#5627"
"403094","1040003","94","403095","100","5#2065","0","4403101#1|4403201#3|4403301#3","","203#938|202#5683"
"403095","1040003","95","403096","100","5#2110","0","4403101#1|4403201#3|4403301#3","206#500","203#947|202#5739"
"403096","1040003","96","403097","100","5#2155","0","4403101#1|4403201#3|4403301#3","","203#957|202#5795"
"403097","1040003","97","403098","100","5#2200","0","4403101#1|4403201#3|4403301#3","","203#967|202#5851"
"403098","1040003","98","403099","100","5#2245","0","4403101#1|4403201#3|4403301#3","","203#976|202#5907"
"403099","1040003","99","403100","100","5#2290","0","4403101#1|4403201#3|4403301#3","","203#986|202#5963"
"403100","1040003","100","0","2000","2000008#5000","1","4403101#1|4403201#3|4403301#3","205#500","203#1055|202#6366"
"407001","1040007","1","407002","1","","0","4407101#1|4407201#1|4407301#0","","203#40|202#500"
"407002","1040007","2","407003","5","5#5","0","4407101#1|4407201#1|4407301#0","","203#45|202#540"
"407003","1040007","3","407004","5","5#10","0","4407101#1|4407201#1|4407301#0","","203#50|202#580"
"407004","1040007","4","407005","5","5#15","0","4407101#1|4407201#1|4407301#0","","203#55|202#620"
"407005","1040007","5","407006","5","5#20","0","4407101#1|4407201#1|4407301#0","203#2","203#60|202#660"
"407006","1040007","6","407007","5","5#25","0","4407101#1|4407201#1|4407301#0","","203#65|202#700"
"407007","1040007","7","407008","5","5#30","0","4407101#1|4407201#1|4407301#0","","203#70|202#740"
"407008","1040007","8","407009","5","5#35","0","4407101#1|4407201#1|4407301#0","","203#75|202#780"
"407009","1040007","9","407010","5","5#40","0","4407101#1|4407201#1|4407301#0","","203#80|202#820"
"407010","1040007","10","407011","10","5#45","0","4407101#1|4407201#1|4407301#1","","203#85|202#860"
"407011","1040007","11","407012","10","5#50","0","4407101#1|4407201#1|4407301#1","","203#90|202#900"
"407012","1040007","12","407013","10","5#55","0","4407101#1|4407201#1|4407301#1","","203#95|202#940"
"407013","1040007","13","407014","10","5#60","0","4407101#1|4407201#1|4407301#1","","203#100|202#980"
"407014","1040007","14","407015","10","5#65","0","4407101#1|4407201#1|4407301#1","","203#105|202#1020"
"407015","1040007","15","407016","10","5#70","0","4407101#1|4407201#1|4407301#1","202#10","203#110|202#1060"
"407016","1040007","16","407017","10","5#75","0","4407101#1|4407201#1|4407301#1","","203#115|202#1100"
"407017","1040007","17","407018","10","5#80","0","4407101#1|4407201#1|4407301#1","","203#120|202#1140"
"407018","1040007","18","407019","10","5#85","0","4407101#1|4407201#1|4407301#1","","203#125|202#1180"
"407019","1040007","19","407020","10","5#90","0","4407101#1|4407201#1|4407301#1","","203#130|202#1220"
"407020","1040007","20","407021","15","5#100","0","4407101#1|4407201#2|4407301#1","","203#145|202#1336"
"407021","1040007","21","407022","15","5#110","0","4407101#1|4407201#2|4407301#1","","203#150|202#1380"
"407022","1040007","22","407023","15","5#120","0","4407101#1|4407201#2|4407301#1","","203#156|202#1424"
"407023","1040007","23","407024","15","5#130","0","4407101#1|4407201#2|4407301#1","","203#161|202#1468"
"407024","1040007","24","407025","15","5#140","0","4407101#1|4407201#2|4407301#1","","203#167|202#1512"
"407025","1040007","25","407026","15","5#150","0","4407101#1|4407201#2|4407301#1","203#3","203#172|202#1556"
"407026","1040007","26","407027","15","5#160","0","4407101#1|4407201#2|4407301#1","","203#178|202#1600"
"407027","1040007","27","407028","15","5#170","0","4407101#1|4407201#2|4407301#1","","203#183|202#1644"
"407028","1040007","28","407029","15","5#180","0","4407101#1|4407201#2|4407301#1","","203#189|202#1688"
"407029","1040007","29","407030","15","5#190","0","4407101#1|4407201#2|4407301#1","","203#194|202#1732"
"407030","1040007","30","407031","80","2000008#250","1","4407101#1|4407201#2|4407301#2","","203#200|202#1776"
"407031","1040007","31","407032","25","5#220","0","4407101#1|4407201#2|4407301#2","","203#205|202#1820"
"407032","1040007","32","407033","25","5#235","0","4407101#1|4407201#2|4407301#2","","203#211|202#1864"
"407033","1040007","33","407034","25","5#250","0","4407101#1|4407201#2|4407301#2","","203#216|202#1908"
"407034","1040007","34","407035","25","5#265","0","4407101#1|4407201#2|4407301#2","","203#222|202#1952"
"407035","1040007","35","407036","25","5#280","0","4407101#1|4407201#2|4407301#2","202#15","203#227|202#1996"
"407036","1040007","36","407037","30","5#295","0","4407101#1|4407201#2|4407301#2","","203#233|202#2040"
"407037","1040007","37","407038","30","5#310","0","4407101#1|4407201#2|4407301#2","","203#238|202#2084"
"407038","1040007","38","407039","30","5#325","0","4407101#1|4407201#2|4407301#2","","203#244|202#2128"
"407039","1040007","39","407040","30","5#340","0","4407101#1|4407201#2|4407301#2","","203#249|202#2172"
"407040","1040007","40","407041","150","2000008#500","1","4407101#1|4407201#3|4407301#2","","203#274|202#2372"
"407041","1040007","41","407042","35","5#380","0","4407101#1|4407201#3|4407301#2","","203#280|202#2420"
"407042","1040007","42","407043","35","5#400","0","4407101#1|4407201#3|4407301#2","","203#286|202#2468"
"407043","1040007","43","407044","35","5#420","0","4407101#1|4407201#3|4407301#2","","203#292|202#2516"
"407044","1040007","44","407045","35","5#440","0","4407101#1|4407201#3|4407301#2","203#4","203#298|202#2564"
"407045","1040007","45","407046","40","5#460","0","4407101#1|4407201#3|4407301#2","","203#304|202#2612"
"407046","1040007","46","407047","40","5#480","0","4407101#1|4407201#3|4407301#2","","203#310|202#2660"
"407047","1040007","47","407048","40","5#500","0","4407101#1|4407201#3|4407301#2","202#20","203#316|202#2708"
"407048","1040007","48","407049","40","5#520","0","4407101#1|4407201#3|4407301#2","","203#322|202#2756"
"407049","1040007","49","407050","40","5#540","0","4407101#1|4407201#3|4407301#2","","203#328|202#2804"
"407050","1040007","50","407051","260","2000008#750","1","4407101#1|4407201#3|4407301#3","","203#334|202#2852"
"407051","1040007","51","407052","45","5#590","0","4407101#1|4407201#3|4407301#3","","203#340|202#2900"
"407052","1040007","52","407053","45","5#615","0","4407101#1|4407201#3|4407301#3","","203#346|202#2948"
"407053","1040007","53","407054","45","5#640","0","4407101#1|4407201#3|4407301#3","","203#352|202#2996"
"407054","1040007","54","407055","45","5#665","0","4407101#1|4407201#3|4407301#3","","203#358|202#3044"
"407055","1040007","55","407056","50","5#690","0","4407101#1|4407201#3|4407301#3","206#100","203#364|202#3092"
"407056","1040007","56","407057","50","5#715","0","4407101#1|4407201#3|4407301#3","","203#370|202#3140"
"407057","1040007","57","407058","50","5#740","0","4407101#1|4407201#3|4407301#3","","203#376|202#3188"
"407058","1040007","58","407059","50","5#765","0","4407101#1|4407201#3|4407301#3","","203#382|202#3236"
"407059","1040007","59","407060","50","5#790","0","4407101#1|4407201#3|4407301#3","","203#388|202#3284"
"407060","1040007","60","407061","400","2000008#1000","1","4407101#1|4407201#3|4407301#3","205#100","203#424|202#3568"
"407061","1040007","61","407062","100","5#850","0","4407101#1|4407201#3|4407301#3","","203#430|202#3620"
"407062","1040007","62","407063","100","5#880","0","4407101#1|4407201#3|4407301#3","","203#437|202#3672"
"407063","1040007","63","407064","100","5#910","0","4407101#1|4407201#3|4407301#3","","203#443|202#3724"
"407064","1040007","64","407065","100","5#940","0","4407101#1|4407201#3|4407301#3","","203#450|202#3776"
"407065","1040007","65","407066","100","5#970","0","4407101#1|4407201#3|4407301#3","206#200","203#456|202#3828"
"407066","1040007","66","407067","100","5#1000","0","4407101#1|4407201#3|4407301#3","","203#463|202#3880"
"407067","1040007","67","407068","100","5#1030","0","4407101#1|4407201#3|4407301#3","","203#469|202#3932"
"407068","1040007","68","407069","100","5#1060","0","4407101#1|4407201#3|4407301#3","","203#476|202#3984"
"407069","1040007","69","407070","100","5#1090","0","4407101#1|4407201#3|4407301#3","","203#482|202#4036"
"407070","1040007","70","407071","800","2000008#1500","1","4407101#1|4407201#3|4407301#3","205#200","203#523|202#4364"
"407071","1040007","71","407072","100","5#1160","0","4407101#1|4407201#3|4407301#3","","203#530|202#4420"
"407072","1040007","72","407073","100","5#1195","0","4407101#1|4407201#3|4407301#3","","203#537|202#4476"
"407073","1040007","73","407074","100","5#1230","0","4407101#1|4407201#3|4407301#3","","203#544|202#4532"
"407074","1040007","74","407075","100","5#1265","0","4407101#1|4407201#3|4407301#3","","203#551|202#4588"
"407075","1040007","75","407076","100","5#1300","0","4407101#1|4407201#3|4407301#3","206#300","203#558|202#4644"
"407076","1040007","76","407077","100","5#1335","0","4407101#1|4407201#3|4407301#3","","203#565|202#4700"
"407077","1040007","77","407078","100","5#1370","0","4407101#1|4407201#3|4407301#3","","203#572|202#4756"
"407078","1040007","78","407079","100","5#1405","0","4407101#1|4407201#3|4407301#3","","203#579|202#4812"
"407079","1040007","79","407080","100","5#1440","0","4407101#1|4407201#3|4407301#3","","203#586|202#4868"
"407080","1040007","80","407081","1200","2000008#2000","1","4407101#1|4407201#3|4407301#3","205#300","203#633|202#5240"
"407081","1040007","81","407082","100","5#1520","0","4407101#1|4407201#3|4407301#3","","203#640|202#5300"
"407082","1040007","82","407083","100","5#1560","0","4407101#1|4407201#3|4407301#3","","203#648|202#5360"
"407083","1040007","83","407084","100","5#1600","0","4407101#1|4407201#3|4407301#3","","203#655|202#5420"
"407084","1040007","84","407085","100","5#1640","0","4407101#1|4407201#3|4407301#3","","203#663|202#5480"
"407085","1040007","85","407086","100","5#1680","0","4407101#1|4407201#3|4407301#3","206#400","203#670|202#5540"
"407086","1040007","86","407087","100","5#1720","0","4407101#1|4407201#3|4407301#3","","203#678|202#5600"
"407087","1040007","87","407088","100","5#1760","0","4407101#1|4407201#3|4407301#3","","203#685|202#5660"
"407088","1040007","88","407089","100","5#1800","0","4407101#1|4407201#3|4407301#3","","203#693|202#5720"
"407089","1040007","89","407090","100","5#1840","0","4407101#1|4407201#3|4407301#3","","203#700|202#5780"
"407090","1040007","90","407091","1600","2000008#3000","1","4407101#1|4407201#3|4407301#3","205#400","203#752|202#6196"
"407091","1040007","91","407092","100","5#1930","0","4407101#1|4407201#3|4407301#3","","203#760|202#6260"
"407092","1040007","92","407093","100","5#1975","0","4407101#1|4407201#3|4407301#3","","203#768|202#6324"
"407093","1040007","93","407094","100","5#2020","0","4407101#1|4407201#3|4407301#3","","203#776|202#6388"
"407094","1040007","94","407095","100","5#2065","0","4407101#1|4407201#3|4407301#3","","203#784|202#6452"
"407095","1040007","95","407096","100","5#2110","0","4407101#1|4407201#3|4407301#3","206#500","203#792|202#6516"
"407096","1040007","96","407097","100","5#2155","0","4407101#1|4407201#3|4407301#3","","203#800|202#6580"
"407097","1040007","97","407098","100","5#2200","0","4407101#1|4407201#3|4407301#3","","203#808|202#6644"
"407098","1040007","98","407099","100","5#2245","0","4407101#1|4407201#3|4407301#3","","203#816|202#6708"
"407099","1040007","99","407100","100","5#2290","0","4407101#1|4407201#3|4407301#3","","203#824|202#6772"
"407100","1040007","100","0","2000","2000008#5000","1","4407101#1|4407201#3|4407301#3","205#500","203#882|202#7232"
"408001","1040008","1","408002","1","","0","4408101#1|4408201#1|4408301#0","","203#50|202#525"
"408002","1040008","2","408003","5","5#5","0","4408101#1|4408201#1|4408301#0","","203#59|202#565"
"408003","1040008","3","408004","5","5#10","0","4408101#1|4408201#1|4408301#0","","203#68|202#605"
"408004","1040008","4","408005","5","5#15","0","4408101#1|4408201#1|4408301#0","","203#77|202#645"
"408005","1040008","5","408006","5","5#20","0","4408101#1|4408201#1|4408301#0","203#2","203#86|202#685"
"408006","1040008","6","408007","5","5#25","0","4408101#1|4408201#1|4408301#0","","203#95|202#725"
"408007","1040008","7","408008","5","5#30","0","4408101#1|4408201#1|4408301#0","","203#104|202#765"
"408008","1040008","8","408009","5","5#35","0","4408101#1|4408201#1|4408301#0","","203#113|202#805"
"408009","1040008","9","408010","5","5#40","0","4408101#1|4408201#1|4408301#0","","203#122|202#845"
"408010","1040008","10","408011","10","5#45","0","4408101#1|4408201#1|4408301#1","","203#131|202#885"
"408011","1040008","11","408012","10","5#50","0","4408101#1|4408201#1|4408301#1","","203#140|202#925"
"408012","1040008","12","408013","10","5#55","0","4408101#1|4408201#1|4408301#1","","203#149|202#965"
"408013","1040008","13","408014","10","5#60","0","4408101#1|4408201#1|4408301#1","","203#158|202#1005"
"408014","1040008","14","408015","10","5#65","0","4408101#1|4408201#1|4408301#1","","203#167|202#1045"
"408015","1040008","15","408016","10","5#70","0","4408101#1|4408201#1|4408301#1","202#10","203#176|202#1085"
"408016","1040008","16","408017","10","5#75","0","4408101#1|4408201#1|4408301#1","","203#185|202#1125"
"408017","1040008","17","408018","10","5#80","0","4408101#1|4408201#1|4408301#1","","203#194|202#1165"
"408018","1040008","18","408019","10","5#85","0","4408101#1|4408201#1|4408301#1","","203#203|202#1205"
"408019","1040008","19","408020","10","5#90","0","4408101#1|4408201#1|4408301#1","","203#212|202#1245"
"408020","1040008","20","408021","15","5#100","0","4408101#1|4408201#2|4408301#1","","203#238|202#1361"
"408021","1040008","21","408022","15","5#110","0","4408101#1|4408201#2|4408301#1","","203#248|202#1405"
"408022","1040008","22","408023","15","5#120","0","4408101#1|4408201#2|4408301#1","","203#258|202#1449"
"408023","1040008","23","408024","15","5#130","0","4408101#1|4408201#2|4408301#1","","203#268|202#1493"
"408024","1040008","24","408025","15","5#140","0","4408101#1|4408201#2|4408301#1","","203#278|202#1537"
"408025","1040008","25","408026","15","5#150","0","4408101#1|4408201#2|4408301#1","203#3","203#288|202#1581"
"408026","1040008","26","408027","15","5#160","0","4408101#1|4408201#2|4408301#1","","203#298|202#1625"
"408027","1040008","27","408028","15","5#170","0","4408101#1|4408201#2|4408301#1","","203#307|202#1669"
"408028","1040008","28","408029","15","5#180","0","4408101#1|4408201#2|4408301#1","","203#317|202#1713"
"408029","1040008","29","408030","15","5#190","0","4408101#1|4408201#2|4408301#1","","203#327|202#1757"
"408030","1040008","30","408031","80","2000008#250","1","4408101#1|4408201#2|4408301#2","","203#337|202#1801"
"408031","1040008","31","408032","25","5#220","0","4408101#1|4408201#2|4408301#2","","203#347|202#1845"
"408032","1040008","32","408033","25","5#235","0","4408101#1|4408201#2|4408301#2","","203#357|202#1889"
"408033","1040008","33","408034","25","5#250","0","4408101#1|4408201#2|4408301#2","","203#367|202#1933"
"408034","1040008","34","408035","25","5#265","0","4408101#1|4408201#2|4408301#2","","203#377|202#1977"
"408035","1040008","35","408036","25","5#280","0","4408101#1|4408201#2|4408301#2","202#15","203#387|202#2021"
"408036","1040008","36","408037","30","5#295","0","4408101#1|4408201#2|4408301#2","","203#397|202#2065"
"408037","1040008","37","408038","30","5#310","0","4408101#1|4408201#2|4408301#2","","203#406|202#2109"
"408038","1040008","38","408039","30","5#325","0","4408101#1|4408201#2|4408301#2","","203#416|202#2153"
"408039","1040008","39","408040","30","5#340","0","4408101#1|4408201#2|4408301#2","","203#426|202#2197"
"408040","1040008","40","408041","150","2000008#500","1","4408101#1|4408201#3|4408301#2","","203#471|202#2397"
"408041","1040008","41","408042","35","5#380","0","4408101#1|4408201#3|4408301#2","","203#482|202#2445"
"408042","1040008","42","408043","35","5#400","0","4408101#1|4408201#3|4408301#2","","203#493|202#2493"
"408043","1040008","43","408044","35","5#420","0","4408101#1|4408201#3|4408301#2","","203#504|202#2541"
